"REGIME","SITUPRE","DIPDER","NIVEAU","SECTDIS","DISCIPLI","NBACH","CURSUS_LMD","RES","SEXE","AGE"
10,"S","D",2,15,15,0,"M","Admis","M",22
10,"A","A",1,10,10,1,"L","Admis","M",18
10,"A","A",1,36,1,1,"L","Admis","F",18
10,"A","A",1,36,1,1,"L","Admis","F",18
10,"A","A",1,27,6,1,"L","Admis","M",18
10,"A","A",1,14,15,1,"L","Non_Admis","M",18
11,"T","A",1,21,4,0,"L","Non_Admis","F",22
10,"A","A",1,6,9,1,"L","Non_Admis","F",18
10,"A","A",1,33,6,1,"L","Admis","F",18
10,"A","A",1,62,2,1,"L","Non_Admis","F",18
10,"A","A",1,27,6,1,"L","Admis","F",18
10,"A","A",1,27,6,1,"L","Admis","F",18
10,"A","A",1,6,9,1,"L","Admis","F",19
10,"A","A",1,62,2,1,"L","Admis","F",17
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"A","A",1,36,1,1,"L","Non_Admis","M",19
10,"A","A",1,24,5,1,"L","Admis","M",18
10,"A","A",1,33,6,1,"L","Non_Admis","F",17
10,"A","A",1,1,15,1,"L","Admis","F",17
10,"A","A",1,21,4,1,"L","Admis","F",18
10,"H","A",1,36,1,0,"L","Non_Admis","F",20
10,"H","N",1,15,15,0,"M","Admis","M",23
10,"H","N",1,16,15,0,"M","Admis","M",24
10,"H","A",1,6,9,0,"L","Admis","F",19
10,"A","A",1,43,15,1,"L","Non_Admis","F",17
10,"A","A",1,36,1,1,"L","Non_Admis","F",17
10,"A","A",1,10,10,1,"L","Admis","M",19
10,"A","A",1,14,15,1,"L","Non_Admis","M",19
10,"A","A",1,14,15,1,"L","Admis","M",19
10,"A","A",1,62,2,1,"L","Non_Admis","M",19
10,"A","A",1,33,6,1,"L","Non_Admis","F",18
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"A","A",1,36,1,1,"L","Non_Admis","M",18
10,"A","A",1,62,2,1,"L","Non_Admis","M",18
10,"A","A",1,43,15,1,"L","Non_Admis","M",18
10,"A","A",1,1,15,1,"L","Admis","F",19
10,"A","A",1,10,10,1,"L","Admis","M",17
10,"A","A",1,40,3,1,"L","Non_Admis","M",18
10,"A","A",1,33,6,1,"L","Admis","F",18
10,"A","A",1,10,10,1,"L","Admis","M",18
10,"A","A",1,36,1,1,"L","Admis","F",18
10,"B","A",1,14,15,0,"L","Non_Admis","M",20
10,"A","A",1,6,9,1,"L","Admis","M",18
10,"A","A",1,24,5,1,"L","Admis","F",18
10,"A","A",1,21,4,1,"L","Admis","F",19
10,"A","A",1,62,2,1,"L","Admis","F",19
10,"A","A",1,1,15,1,"L","Admis","F",17
10,"S","A",1,10,10,0,"L","Admis","M",20
10,"H","A",1,27,6,0,"L","Non_Admis","M",19
10,"H","N",1,6,9,0,"M","Admis","F",21
10,"A","A",1,62,2,1,"L","Non_Admis","F",18
10,"A","A",1,1,15,1,"L","Non_Admis","F",17
10,"S","A",1,36,1,0,"L","Non_Admis","F",19
10,"A","A",1,41,15,1,"L","Admis","M",17
10,"H","N",1,33,6,0,"M","Non_Admis","M",30
10,"A","A",1,36,1,1,"L","Admis","F",18
10,"A","A",1,21,4,1,"L","Admis","F",20
10,"A","A",1,6,9,1,"L","Non_Admis","F",19
10,"A","A",1,43,15,1,"L","Admis","F",18
10,"A","A",1,36,1,1,"L","Admis","M",17
10,"A","A",1,10,10,1,"L","Admis","F",17
10,"T","A",1,10,10,0,"L","Non_Admis","M",19
10,"H","Q",2,33,6,0,"M","Non_Admis","M",22
10,"A","A",1,1,15,1,"L","Non_Admis","F",17
10,"A","A",1,62,2,1,"L","Non_Admis","M",19
10,"A","A",1,14,15,1,"L","Non_Admis","M",19
10,"A","A",1,41,15,1,"L","Admis","M",17
10,"A","A",1,62,2,1,"L","Non_Admis","F",18
10,"A","A",1,36,1,1,"L","Admis","F",17
10,"A","A",1,41,15,1,"L","Non_Admis","F",19
10,"A","A",1,43,15,1,"L","Non_Admis","M",18
10,"A","A",1,62,2,1,"L","Non_Admis","M",18
10,"A","A",1,10,10,1,"L","Non_Admis","M",18
10,"A","A",1,36,1,1,"L","Non_Admis","M",18
10,"A","A",1,36,1,1,"L","Admis","F",17
10,"A","A",1,36,1,1,"L","Non_Admis","F",19
10,"T","A",1,40,3,0,"L","Non_Admis","M",18
10,"A","A",1,62,2,1,"L","Admis","F",18
10,"A","A",1,14,15,1,"L","Non_Admis","M",19
10,"T","A",1,6,9,0,"L","Non_Admis","F",19
10,"A","A",1,10,10,1,"L","Non_Admis","M",19
10,"A","A",1,14,15,1,"L","Non_Admis","M",18
10,"A","A",1,36,1,1,"L","Non_Admis","M",17
10,"A","A",1,43,15,1,"L","Non_Admis","M",18
10,"A","A",1,10,10,1,"L","Non_Admis","M",17
10,"A","A",1,6,9,1,"L","Non_Admis","F",20
10,"A","A",1,62,2,1,"L","Admis","M",19
10,"A","A",1,21,4,1,"L","Non_Admis","F",17
10,"A","A",1,10,10,1,"L","Non_Admis","M",17
10,"A","A",1,43,15,1,"L","Admis","F",18
10,"A","A",1,36,1,1,"L","Non_Admis","M",19
10,"A","A",1,10,10,1,"L","Admis","F",19
10,"A","A",1,33,6,1,"L","Non_Admis","F",17
10,"H","A",1,27,6,0,"L","Admis","F",20
10,"A","A",1,10,10,1,"L","Non_Admis","M",20
10,"A","A",1,21,4,1,"L","Non_Admis","F",18
10,"A","A",1,36,1,1,"L","Non_Admis","M",18
10,"A","A",1,10,10,1,"L","Admis","M",18
10,"H","A",1,14,15,0,"L","Non_Admis","F",20
10,"A","A",1,6,9,1,"L","Non_Admis","M",18
10,"T","A",1,1,15,0,"L","Admis","M",21
10,"A","A",1,1,15,1,"L","Non_Admis","M",17
10,"A","A",1,41,15,1,"L","Non_Admis","F",17
10,"A","A",1,21,4,1,"L","Non_Admis","M",18
10,"S","A",1,10,10,0,"L","Admis","F",19
10,"B","A",1,27,6,0,"L","Admis","F",19
10,"S","Q",2,15,15,0,"M","Admis","M",22
10,"A","A",1,1,15,1,"L","Non_Admis","M",18
10,"A","A",1,1,15,1,"L","Admis","M",17
10,"A","A",1,10,10,1,"L","Non_Admis","M",18
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"A","A",1,14,15,1,"L","Non_Admis","M",18
10,"H","Q",2,33,6,0,"M","Non_Admis","M",24
10,"A","A",1,36,1,1,"L","Non_Admis","F",19
10,"H","N",1,10,10,0,"L","Admis","M",19
10,"A","A",1,40,3,1,"L","Non_Admis","M",20
10,"A","A",1,14,15,1,"L","Non_Admis","M",17
10,"A","A",1,24,5,1,"L","Admis","M",17
20,"U","2",1,40,3,0,"M","Admis","M",26
10,"A","A",1,24,5,1,"L","Admis","F",18
10,"A","A",1,6,9,1,"L","Admis","F",17
10,"A","A",1,6,9,1,"L","Non_Admis","F",19
10,"A","A",1,33,6,1,"L","Non_Admis","F",18
10,"H","N",1,34,6,0,"M","Admis","F",23
10,"T","A",1,24,5,0,"L","Non_Admis","F",20
10,"A","A",1,6,9,1,"L","Admis","F",17
10,"A","A",1,62,2,1,"L","Admis","F",18
10,"B","A",2,10,10,0,"L","Non_Admis","F",20
10,"H","N",1,34,6,0,"M","Admis","F",20
10,"A","A",1,24,5,1,"L","Admis","F",17
10,"A","A",1,24,5,1,"L","Non_Admis","M",20
10,"A","A",1,33,6,1,"L","Admis","F",18
10,"H","Q",2,36,1,0,"M","Admis","F",26
10,"A","A",1,33,6,1,"L","Admis","F",18
10,"U","A",1,6,9,0,"L","Admis","F",20
10,"A","A",1,21,4,1,"L","Admis","M",17
10,"H","2",1,35,6,0,"L","Admis","F",22
10,"A","A",1,10,10,1,"L","Non_Admis","M",18
10,"U","2",3,36,1,0,"L","Non_Admis","F",24
10,"A","A",1,36,1,1,"L","Non_Admis","F",17
10,"A","A",1,62,2,1,"L","Admis","M",18
10,"H","I",3,36,1,0,"L","Admis","F",20
10,"H","N",1,11,15,0,"M","Non_Admis","M",22
10,"A","A",1,10,10,1,"L","Non_Admis","M",19
10,"A","A",1,27,6,1,"L","Admis","M",18
10,"A","A",1,43,15,1,"L","Non_Admis","M",20
10,"A","A",1,24,5,1,"L","Non_Admis","F",18
10,"A","A",1,6,9,1,"L","Non_Admis","F",17
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"A","A",1,62,2,1,"L","Non_Admis","F",18
10,"A","A",1,40,3,1,"L","Non_Admis","F",19
10,"A","A",1,36,1,1,"L","Admis","F",18
10,"S","Q",2,33,6,0,"M","Non_Admis","F",24
10,"A","A",1,10,10,1,"L","Admis","F",18
10,"A","A",1,62,2,1,"L","Admis","F",18
10,"A","A",1,43,15,1,"L","Non_Admis","F",19
10,"A","A",1,62,2,1,"L","Non_Admis","M",19
10,"A","A",1,33,6,1,"L","Admis","M",17
10,"A","A",1,62,2,1,"L","Admis","F",18
10,"A","A",1,62,2,1,"L","Non_Admis","M",18
10,"A","A",1,21,4,1,"L","Non_Admis","F",18
10,"H","A",1,14,15,0,"L","Non_Admis","M",18
10,"A","A",1,24,5,1,"L","Non_Admis","F",18
10,"A","A",1,36,1,1,"L","Admis","F",18
10,"A","A",1,6,9,1,"L","Non_Admis","F",19
10,"A","A",1,10,10,1,"L","Non_Admis","M",20
10,"A","A",1,43,15,1,"L","Non_Admis","F",18
10,"A","A",1,33,6,1,"L","Admis","F",18
10,"A","A",1,33,6,1,"L","Admis","M",18
10,"A","A",1,33,6,1,"L","Non_Admis","F",18
10,"H","Q",2,14,15,0,"M","Non_Admis","M",24
10,"A","A",1,27,6,1,"L","Admis","F",17
10,"A","A",1,1,15,1,"L","Non_Admis","F",18
10,"A","A",1,6,9,1,"L","Non_Admis","M",20
10,"S","A",1,41,15,0,"L","Non_Admis","M",21
10,"A","A",1,36,1,1,"L","Non_Admis","F",19
10,"C","C",1,35,6,0,"L","Admis","F",19
12,"U","B",3,40,3,0,"L","Admis","F",21
10,"H","N",1,34,6,0,"M","Non_Admis","F",23
10,"A","A",1,10,10,1,"L","Admis","M",18
10,"A","A",1,6,9,1,"L","Admis","F",17
10,"H","Q",2,39,2,0,"M","Admis","M",23
10,"H","N",1,14,15,0,"M","Admis","M",21
10,"H","Q",2,36,1,0,"M","Admis","F",24
10,"G","N",1,34,6,0,"M","Admis","F",25
10,"H","A",1,10,10,0,"L","Admis","M",19
10,"D","A",1,33,6,0,"L","Non_Admis","F",20
10,"A","A",1,24,5,1,"L","Admis","F",18
10,"H","A",1,6,9,0,"L","Admis","F",19
11,"T","A",1,27,6,0,"L","Non_Admis","F",22
10,"B","A",1,33,6,0,"L","Non_Admis","M",20
10,"A","A",1,10,10,1,"L","Non_Admis","M",17
10,"A","A",1,36,1,1,"L","Non_Admis","M",17
10,"H","E",2,15,15,0,"M","Admis","M",24
10,"H","N",1,34,6,0,"M","Admis","F",20
10,"E","2",2,16,15,0,"M","Admis","M",25
10,"H","N",1,6,9,0,"M","Admis","F",22
10,"S","D",2,39,2,0,"M","Admis","M",21
10,"A","A",1,62,2,1,"L","Non_Admis","M",18
10,"C","A",2,41,15,0,"L","Admis","M",23
10,"A","A",1,33,6,1,"L","Non_Admis","F",18
10,"B","B",3,6,9,0,"L","Admis","F",20
10,"A","A",1,6,9,1,"L","Non_Admis","M",18
10,"U","B",3,41,15,0,"L","Non_Admis","M",21
10,"H","N",1,16,15,0,"M","Admis","M",21
10,"H","N",1,34,6,0,"M","Non_Admis","M",25
10,"A","A",1,21,4,1,"L","Non_Admis","M",18
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
20,"U","B",3,40,3,0,"L","Admis","F",35
10,"A","A",1,43,15,1,"L","Admis","M",17
10,"A","A",1,33,6,1,"L","Admis","F",17
10,"A","A",1,10,10,1,"L","Admis","M",18
10,"D","A",1,62,2,0,"L","Admis","F",18
10,"H","A",1,1,15,0,"L","Admis","M",19
10,"A","A",1,33,6,1,"L","Non_Admis","F",19
10,"A","A",1,10,10,1,"L","Non_Admis","M",19
10,"A","A",1,43,15,1,"L","Non_Admis","M",19
10,"A","A",1,27,6,1,"L","Admis","M",17
10,"H","Q",2,39,2,0,"M","Admis","M",21
10,"A","A",1,36,1,1,"L","Admis","F",17
10,"A","A",1,6,9,1,"L","Admis","M",18
10,"A","A",1,10,10,1,"L","Admis","M",17
10,"A","A",1,43,15,1,"L","Non_Admis","M",18
10,"H","A",1,43,15,0,"L","Non_Admis","F",19
10,"A","A",1,27,6,1,"L","Admis","M",18
10,"A","A",1,33,6,1,"L","Non_Admis","F",17
10,"A","A",1,62,2,1,"L","Admis","F",18
10,"A","A",1,10,10,1,"L","Admis","M",19
10,"A","A",1,62,2,1,"L","Non_Admis","M",18
10,"A","A",1,27,6,1,"L","Non_Admis","M",19
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"T","A",1,10,10,0,"L","Non_Admis","M",22
10,"D","B",3,41,15,0,"L","Admis","M",21
10,"B","B",1,11,15,0,"L","Admis","M",20
10,"H","N",1,34,6,0,"M","Admis","F",21
10,"B","B",3,40,3,0,"L","Non_Admis","M",20
10,"C","A",2,33,6,0,"L","Admis","F",20
10,"A","A",1,27,6,1,"L","Admis","F",18
10,"A","A",1,10,10,1,"L","Admis","F",18
10,"B","A",2,33,6,0,"L","Admis","F",20
10,"A","A",1,21,4,1,"L","Admis","F",18
10,"S","A",1,21,4,0,"L","Non_Admis","F",19
10,"A","A",1,40,3,1,"L","Non_Admis","F",19
10,"B","B",3,41,15,0,"L","Admis","M",22
10,"K","Y",2,11,15,0,"M","Admis","M",24
11,"U","D",3,41,15,0,"L","Admis","M",24
10,"K","Y",2,11,15,0,"M","Admis","F",22
10,"A","A",1,62,2,1,"L","Admis","F",18
11,"U","Y",2,11,15,0,"M","Admis","F",24
20,"T","A",2,10,10,0,"L","Admis","M",33
10,"A","A",1,62,2,1,"L","Non_Admis","F",19
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"A","A",1,62,2,1,"L","Admis","M",19
10,"A","A",1,21,4,1,"L","Non_Admis","M",17
10,"H","N",1,1,15,0,"M","Non_Admis","M",21
10,"A","A",1,27,6,1,"L","Non_Admis","F",19
10,"H","1",2,40,3,0,"L","Non_Admis","M",22
10,"H","A",1,36,1,0,"L","Admis","F",19
10,"B","A",2,24,5,0,"L","Admis","F",21
20,"T","1",1,24,5,0,"L","Non_Admis","F",23
11,"U","A",1,21,4,0,"L","Admis","F",53
20,"U","N",1,34,6,0,"M","Non_Admis","F",50
10,"B","B",1,11,15,0,"L","Non_Admis","M",21
20,"U","N",1,34,6,0,"M","Admis","F",47
10,"A","A",1,1,15,1,"L","Non_Admis","M",19
10,"A","A",1,33,6,1,"L","Non_Admis","F",20
10,"H","A",2,43,15,0,"L","Admis","F",21
10,"A","A",1,10,10,1,"L","Non_Admis","M",18
10,"H","A",1,41,15,0,"L","Admis","M",19
10,"H","A",1,1,15,0,"L","Admis","M",18
10,"D","A",1,36,1,0,"L","Admis","F",19
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"A","A",1,24,5,1,"L","Admis","F",17
10,"A","A",1,24,5,1,"L","Non_Admis","F",19
10,"A","A",1,10,10,1,"L","Non_Admis","M",19
10,"A","A",1,36,1,1,"L","Non_Admis","F",17
10,"A","A",1,6,9,1,"L","Admis","M",19
10,"A","A",1,33,6,1,"L","Admis","M",18
10,"H","Q",2,6,9,0,"M","Admis","M",23
10,"A","A",1,24,5,1,"L","Non_Admis","F",18
10,"A","A",1,43,15,1,"L","Non_Admis","F",17
10,"A","A",1,1,15,1,"L","Admis","M",19
10,"A","A",1,10,10,1,"L","Non_Admis","F",18
10,"A","A",1,36,1,1,"L","Non_Admis","F",17
10,"A","A",1,33,6,1,"L","Admis","F",18
10,"A","A",1,24,5,1,"L","Admis","F",18
10,"D","A",1,1,15,0,"L","Non_Admis","M",19
10,"A","A",1,24,5,1,"L","Non_Admis","F",18
10,"H","N",1,11,15,0,"M","Admis","M",22
10,"H","Q",2,36,1,0,"M","Admis","F",22
10,"H","B",3,40,3,0,"L","Admis","F",23
10,"C","C",3,40,3,0,"L","Admis","F",24
10,"S","L",1,34,6,0,"M","Admis","F",23
20,"U","Q",2,36,1,0,"M","Admis","F",25
10,"H","N",1,34,6,0,"M","Admis","F",23
10,"H","Q",2,36,1,0,"M","Admis","F",23
10,"U","Y",2,11,15,0,"M","Admis","F",25
10,"A","A",1,62,2,1,"L","Admis","F",18
10,"C","C",1,35,6,0,"L","Admis","F",19
10,"A","A",1,14,15,1,"L","Non_Admis","M",17
10,"H","Q",2,33,6,0,"M","Non_Admis","F",27
10,"A","A",1,24,5,1,"L","Admis","F",17
10,"H","N",1,15,15,0,"M","Admis","M",22
10,"A","A",1,62,2,1,"L","Admis","F",18
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"H","A",1,36,1,0,"L","Non_Admis","M",18
10,"A","A",1,27,6,1,"L","Admis","M",18
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"H","A",1,10,10,0,"L","Non_Admis","M",20
10,"H","N",1,15,15,0,"M","Admis","M",23
10,"A","A",1,24,5,1,"L","Admis","F",18
10,"H","R",2,33,6,0,"M","Non_Admis","F",22
10,"A","A",1,24,5,1,"L","Non_Admis","F",19
10,"S","A",1,6,9,0,"L","Admis","F",18
10,"A","A",1,40,3,1,"L","Non_Admis","M",19
10,"A","A",1,21,4,1,"L","Non_Admis","M",20
10,"A","A",1,6,9,1,"L","Admis","F",17
10,"A","A",1,40,3,1,"L","Non_Admis","M",19
10,"A","A",1,10,10,1,"L","Admis","M",19
10,"A","A",1,62,2,1,"L","Non_Admis","M",18
10,"H","N",1,36,1,0,"M","Admis","F",22
10,"S","A",1,40,3,0,"L","Non_Admis","M",20
10,"H","N",1,10,10,0,"M","Admis","M",21
10,"A","A",1,14,15,1,"L","Admis","M",18
10,"A","A",1,43,15,1,"L","Non_Admis","M",18
10,"A","A",1,36,1,1,"L","Admis","M",18
10,"A","A",1,10,10,1,"L","Non_Admis","M",18
10,"A","A",1,33,6,1,"L","Non_Admis","F",18
10,"A","A",1,14,15,1,"L","Admis","M",17
10,"A","A",1,36,1,1,"L","Non_Admis","M",19
10,"A","A",1,10,10,1,"L","Admis","F",18
10,"A","A",1,62,2,1,"L","Non_Admis","M",18
10,"A","A",1,6,9,1,"L","Non_Admis","F",18
10,"A","A",1,6,9,1,"L","Non_Admis","F",18
10,"A","A",1,6,9,1,"L","Admis","F",18
10,"A","A",1,33,6,1,"L","Non_Admis","M",18
10,"A","A",1,24,5,1,"L","Admis","F",18
10,"A","A",1,10,10,1,"L","Non_Admis","M",17
10,"A","A",1,33,6,1,"L","Admis","F",18
10,"A","A",1,36,1,1,"L","Non_Admis","M",17
10,"H","K",1,41,15,0,"L","Non_Admis","F",20
10,"A","A",1,40,3,1,"L","Non_Admis","M",18
10,"H","N",1,16,15,0,"M","Admis","M",22
10,"A","A",1,24,5,1,"L","Non_Admis","F",18
10,"A","A",1,40,3,1,"L","Non_Admis","M",17
10,"A","A",1,6,9,1,"L","Non_Admis","F",18
10,"A","A",1,14,15,1,"L","Non_Admis","M",18
10,"A","A",1,62,2,1,"L","Admis","M",18
10,"S","A",1,21,4,0,"L","Admis","F",21
10,"A","A",1,6,9,1,"L","Non_Admis","F",17
10,"H","N",1,36,1,0,"L","Admis","F",22
10,"A","A",1,33,6,1,"L","Non_Admis","M",19
10,"A","A",1,1,15,1,"L","Non_Admis","F",17
10,"H","N",1,6,9,0,"L","Non_Admis","M",19
10,"A","A",1,6,9,1,"L","Admis","F",18
10,"A","A",1,14,15,1,"L","Non_Admis","M",18
10,"A","A",1,10,10,1,"L","Non_Admis","F",18
10,"A","A",1,36,1,1,"L","Non_Admis","M",17
10,"R","Z",1,15,15,0,"M","Non_Admis","M",28
10,"A","A",1,1,15,1,"L","Non_Admis","F",18
10,"A","A",1,27,6,1,"L","Admis","F",17
10,"T","A",1,62,2,0,"L","Admis","F",19
10,"A","A",1,41,15,1,"L","Non_Admis","M",19
10,"A","A",1,62,2,1,"L","Admis","M",18
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"S","A",1,1,15,0,"L","Non_Admis","M",19
10,"A","A",1,33,6,1,"L","Admis","F",18
10,"S","A",1,40,3,0,"L","Admis","M",20
10,"A","A",1,24,5,1,"L","Admis","F",18
10,"A","A",1,41,15,1,"L","Admis","M",18
11,"T","A",1,43,15,0,"L","Admis","M",22
10,"H","Z",1,62,2,0,"L","Non_Admis","F",18
10,"A","A",1,62,2,1,"L","Non_Admis","M",19
10,"A","A",1,33,6,1,"L","Admis","F",18
10,"B","A",1,14,15,0,"L","Non_Admis","M",19
10,"A","A",1,10,10,1,"L","Admis","M",18
10,"A","A",1,1,15,1,"L","Admis","F",17
10,"A","A",1,36,1,1,"L","Admis","F",17
10,"A","A",1,14,15,1,"L","Non_Admis","F",18
10,"A","A",1,10,10,1,"L","Non_Admis","M",18
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"H","N",2,43,15,0,"M","Admis","M",24
10,"H","Z",1,6,9,0,"L","Non_Admis","F",19
10,"A","A",1,21,4,1,"L","Admis","F",18
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"H","A",1,33,6,0,"L","Non_Admis","M",20
10,"A","A",1,1,15,1,"L","Admis","M",18
10,"S","A",1,40,3,0,"L","Admis","F",19
10,"A","A",1,24,5,1,"L","Admis","F",18
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"A","A",1,33,6,1,"L","Admis","F",18
10,"A","A",1,10,10,1,"L","Admis","M",18
10,"A","A",1,62,2,1,"L","Non_Admis","M",18
10,"A","A",1,36,1,1,"L","Non_Admis","F",19
12,"H","Q",2,39,2,0,"M","Admis","F",26
10,"A","A",1,27,6,1,"L","Non_Admis","M",18
10,"A","A",1,10,10,1,"L","Non_Admis","M",16
10,"A","A",1,14,15,1,"L","Non_Admis","M",19
10,"A","A",1,24,5,1,"L","Non_Admis","F",17
10,"A","A",1,10,10,1,"L","Non_Admis","F",19
10,"A","A",1,10,10,1,"L","Admis","M",18
10,"A","A",1,40,3,1,"L","Non_Admis","M",18
10,"A","A",1,1,15,1,"L","Admis","M",17
10,"A","A",1,36,1,1,"L","Admis","F",17
10,"S","A",1,43,15,0,"L","Non_Admis","M",20
10,"A","A",1,62,2,1,"L","Non_Admis","F",18
10,"S","A",1,41,15,0,"L","Admis","F",21
10,"A","A",1,1,15,1,"L","Non_Admis","M",19
10,"A","A",1,14,15,1,"L","Non_Admis","M",18
10,"A","A",1,14,15,1,"L","Non_Admis","M",18
10,"A","A",1,36,1,1,"L","Admis","F",18
10,"B","B",1,40,3,0,"L","Non_Admis","F",20
10,"A","A",1,36,1,1,"L","Non_Admis","M",19
10,"A","A",1,33,6,1,"L","Admis","F",18
10,"A","A",1,10,10,1,"L","Non_Admis","F",18
10,"A","A",1,10,10,1,"L","Non_Admis","F",18
10,"A","A",1,40,3,1,"L","Admis","F",18
10,"A","A",1,21,4,1,"L","Non_Admis","M",18
10,"A","A",1,10,10,1,"L","Non_Admis","M",17
10,"A","A",1,24,5,1,"L","Non_Admis","F",19
10,"T","A",1,1,15,0,"L","Non_Admis","M",19
10,"A","A",1,10,10,1,"L","Non_Admis","F",19
10,"H","A",1,14,15,0,"L","Admis","M",19
10,"A","A",1,36,1,1,"L","Non_Admis","F",17
10,"A","A",1,41,15,1,"L","Non_Admis","M",18
10,"A","A",1,36,1,1,"L","Admis","M",18
10,"A","A",1,21,4,1,"L","Non_Admis","M",20
10,"A","A",1,14,15,1,"L","Non_Admis","M",18
10,"A","A",1,6,9,1,"L","Non_Admis","F",18
10,"A","A",1,6,9,1,"L","Non_Admis","F",17
10,"H","2",3,6,9,0,"L","Non_Admis","M",26
10,"A","A",1,27,6,1,"L","Non_Admis","M",17
10,"R","2",3,40,3,0,"L","Admis","F",20
10,"B","B",2,40,3,0,"L","Admis","F",21
10,"T","1",1,36,1,0,"L","Non_Admis","F",18
10,"A","A",1,62,2,1,"L","Admis","F",18
10,"A","A",1,6,9,1,"L","Non_Admis","F",18
10,"U","B",3,40,3,0,"L","Non_Admis","F",22
10,"A","A",1,36,1,1,"L","Admis","F",18
10,"A","A",1,62,2,1,"L","Admis","F",19
10,"A","A",1,6,9,1,"L","Non_Admis","F",18
10,"T","1",1,36,1,0,"L","Non_Admis","M",20
10,"A","A",1,33,6,1,"L","Non_Admis","F",19
10,"H","A",1,1,15,0,"L","Non_Admis","M",24
10,"H","Z",1,62,2,0,"L","Non_Admis","M",20
10,"A","A",1,40,3,1,"L","Non_Admis","M",17
10,"A","A",1,1,15,1,"L","Non_Admis","M",17
10,"A","A",1,10,10,1,"L","Non_Admis","M",18
10,"A","A",1,27,6,1,"L","Non_Admis","F",20
10,"H","A",1,62,2,0,"L","Admis","F",18
10,"S","A",1,27,6,0,"L","Admis","M",21
10,"A","A",1,24,5,1,"L","Non_Admis","F",18
10,"H","N",1,34,6,0,"M","Admis","F",21
10,"A","A",1,62,2,1,"L","Non_Admis","M",18
10,"C","C",3,41,15,0,"L","Admis","M",20
11,"U","U",1,34,6,0,"M","Admis","F",27
10,"H","A",1,14,15,0,"L","Admis","F",20
10,"A","A",1,36,1,1,"L","Non_Admis","F",18
10,"B","B",1,35,6,0,"L","Admis","F",20
10,"A","A",1,21,4,1,"L","Non_Admis","M",19
10,"H","Z",1,6,9,0,"L","Admis","F",20
10,"A","A",1,6,9,1,"L","Admis","M",17
11,"H","N",1,40,3,0,"M","Admis","F",25
10,"T","A",1,21,4,0,"L","Non_Admis","M",19
10,"A","A",1,24,5,1,"L","Admis","F",17
10,"A","A",1,10,10,1,"L","Non_Admis","M",19
10,"A","A",1,36,1,1,"L","Non_Admis","F",17
10,"H","E",2,14,15,0,"M","Non_Admis","M",27
10,"A","A",1,24,5,1,"L","Non_Admis","M",20
10,"H","F",1,10,10,1,"L","Admis","M",22
10,"A","A",1,6,9,1,"L","Non_Admis","M",18
10,"A","A",1,6,9,1,"L","Non_Admis","F",17
10,"A","A",1,36,1,1,"L","Admis","F",17
10,"T","A",1,41,15,0,"L","Non_Admis","M",21
10,"A","A",1,33,6,1,"L","Non_Admis","F",18
10,"A","A",1,14,15,1,"L","Non_Admis","F",20
10,"A","A",1,36,1,1,"L","Non_Admis","F",17
10,"H","Z",1,10,10,0,"L","Non_Admis","M",19
10,"A","A",1,14,15,1,"L","Non_Admis","M",18
10,"A","A",1,10,10,1,"L","Admis","F",18
10,"A","A",1,6,9,1,"L","Admis","F",17
10,"A","A",1,14,15,1,"L","Non_Admis","M",19
11,"H","L",1,24,5,0,"L","Non_Admis","F",22
10,"A","A",1,27,6,1,"L","Non_Admis","M",18
10,"A","A",1,6,9,1,"L","Admis","F",18
10,"H","Z",1,6,9,0,"L","Admis","F",20
10,"A","A",1,36,1,1,"L","Non_Admis","F",17
10,"A","A",1,6,9,1,"L","Admis","F",18
10,"A","A",1,62,2,1,"L","Non_Admis","M",17
10,"A","A",1,14,15,1,"L","Non_Admis","M",18
10,"A","A",1,1,15,1,"L","Non_Admis","M",18
10,"S","A",1,10,10,0,"L","Admis","M",19
10,"A","A",1,36,1,1,"L","Admis","F",17
10,"A","A",1,33,6,1,"L","Admis","F",19
10,"A","A",1,14,15,1,"L","Admis","M",17
10,"A","A",1,1,15,1,"L","Non_Admis","M",18
10,"H","A",1,6,9,0,"L","Admis","F",20
10,"A","A",1,41,15,1,"L","Non_Admis","M",18
10,"A","A",1,27,6,1,"L","Admis","F",18
10,"H","U",2,36,1,0,"M","Admis","M",21
10,"H","N",1,34,6,0,"M","Admis","F",21
20,"U","Q",2,40,3,0,"M","Admis","F",38
10,"A","A",1,21,4,1,"L","Admis","M",18
